window_id,source_csv,person,case,case_idx,front_video_path,side_video_path,front_fps,side_fps,window_sec,stride_sec,window_frames,stride_frames,min_coverage,start_frame,end_frame,start_time_sec,end_time_sec,center_time_sec,n_samples_in_window,samples_per_frame,front_duration_s,front_total_frames,side_duration_s,side_total_frames,label,split,fold_id
657,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,59,73,1.9667,2.4333,2.2,50,3.3333,11.84,355,11.91,376,0,train,fold_1_test_benhur
658,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,67,81,2.2333,2.7,2.4667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
659,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,75,89,2.5,2.9667,2.7333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
660,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,83,97,2.7667,3.2333,3.0,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
661,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,91,105,3.0333,3.5,3.2667,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
662,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,99,113,3.3,3.7667,3.5333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
663,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,107,121,3.5667,4.0333,3.8,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
664,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,115,129,3.8333,4.3,4.0667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
665,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,123,137,4.1,4.5667,4.3333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
666,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,131,145,4.3667,4.8333,4.6,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
667,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,139,153,4.6333,5.1,4.8667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
668,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,147,161,4.9,5.3667,5.1333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
669,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,155,169,5.1667,5.6333,5.4,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
670,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,163,177,5.4333,5.9,5.6667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
671,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,171,185,5.7,6.1667,5.9333,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
672,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,179,193,5.9667,6.4333,6.2,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
673,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,187,201,6.2333,6.7,6.4667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
674,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,195,209,6.5,6.9667,6.7333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
675,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,203,217,6.7667,7.2333,7.0,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
676,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,211,225,7.0333,7.5,7.2667,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
677,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,219,233,7.3,7.7667,7.5333,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
678,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,227,241,7.5667,8.0333,7.8,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
679,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,235,249,7.8333,8.3,8.0667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
680,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,243,257,8.1,8.5667,8.3333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
681,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,251,265,8.3667,8.8333,8.6,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
682,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,259,273,8.6333,9.1,8.8667,51,3.4,11.84,355,11.91,376,1,train,fold_1_test_benhur
683,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,267,281,8.9,9.3667,9.1333,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
684,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,275,289,9.1667,9.6333,9.4,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
685,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,283,297,9.4333,9.9,9.6667,50,3.3333,11.84,355,11.91,376,1,train,fold_1_test_benhur
686,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,291,305,9.7,10.1667,9.9333,50,3.3333,11.84,355,11.91,376,0,train,fold_1_test_benhur
687,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,299,313,9.9667,10.4333,10.2,51,3.4,11.84,355,11.91,376,0,train,fold_1_test_benhur
688,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,307,321,10.2333,10.7,10.4667,50,3.3333,11.84,355,11.91,376,0,train,fold_1_test_benhur
689,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,315,329,10.5,10.9667,10.7333,42,2.8,11.84,355,11.91,376,0,train,fold_1_test_benhur
690,data\labeled_safe\ecenaz_exhale_hold_labeled.csv,ecenaz,exhale_hold,3,data\raw\videos\Ecenaz\ecenaz_3_front.mp4,data\raw\videos\Ecenaz\ecenaz_3_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,323,337,10.7667,11.2333,11.0,15,1.0,11.84,355,11.91,376,0,train,fold_1_test_benhur
691,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,29,43,0.9667,1.4333,1.2,50,3.3333,9.24,277,8.52,255,0,train,fold_1_test_benhur
692,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,37,51,1.2333,1.7,1.4667,50,3.3333,9.24,277,8.52,255,0,train,fold_1_test_benhur
693,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,45,59,1.5,1.9667,1.7333,50,3.3333,9.24,277,8.52,255,0,train,fold_1_test_benhur
694,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,53,67,1.7667,2.2333,2.0,51,3.4,9.24,277,8.52,255,1,train,fold_1_test_benhur
695,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,61,75,2.0333,2.5,2.2667,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
696,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,69,83,2.3,2.7667,2.5333,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
697,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,77,91,2.5667,3.0333,2.8,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
698,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,85,99,2.8333,3.3,3.0667,51,3.4,9.24,277,8.52,255,1,train,fold_1_test_benhur
699,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,93,107,3.1,3.5667,3.3333,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
700,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,101,115,3.3667,3.8333,3.6,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
701,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,109,123,3.6333,4.1,3.8667,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
702,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,117,131,3.9,4.3667,4.1333,51,3.4,9.24,277,8.52,255,1,train,fold_1_test_benhur
703,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,125,139,4.1667,4.6333,4.4,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
704,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,133,147,4.4333,4.9,4.6667,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
705,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,141,155,4.7,5.1667,4.9333,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
706,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,149,163,4.9667,5.4333,5.2,51,3.4,9.24,277,8.52,255,1,train,fold_1_test_benhur
707,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,157,171,5.2333,5.7,5.4667,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
708,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,165,179,5.5,5.9667,5.7333,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
709,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,173,187,5.7667,6.2333,6.0,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
710,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,181,195,6.0333,6.5,6.2667,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
711,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,189,203,6.3,6.7667,6.5333,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
712,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,197,211,6.5667,7.0333,6.8,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
713,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,205,219,6.8333,7.3,7.0667,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
714,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,213,227,7.1,7.5667,7.3333,50,3.3333,9.24,277,8.52,255,1,train,fold_1_test_benhur
715,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,221,235,7.3667,7.8333,7.6,50,3.3333,9.24,277,8.52,255,0,train,fold_1_test_benhur
716,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,229,243,7.6333,8.1,7.8667,50,3.3333,9.24,277,8.52,255,0,train,fold_1_test_benhur
717,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,237,251,7.9,8.3667,8.1333,40,2.6667,9.24,277,8.52,255,0,train,fold_1_test_benhur
718,data\labeled_safe\ecenaz_inhale_hold_labeled.csv,ecenaz,inhale_hold,2,data\raw\videos\Ecenaz\ecenaz_2_front.mp4,data\raw\videos\Ecenaz\ecenaz_2_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,245,259,8.1667,8.6333,8.4,14,0.9333,9.24,277,8.52,255,0,train,fold_1_test_benhur
719,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,46,3.0667,17.18,515,16.72,528,0,train,fold_1_test_benhur
720,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
721,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
722,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,54,68,1.8,2.2667,2.0333,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
723,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,62,76,2.0667,2.5333,2.3,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
724,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,70,84,2.3333,2.8,2.5667,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
725,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,78,92,2.6,3.0667,2.8333,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
726,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,86,100,2.8667,3.3333,3.1,49,3.2667,17.18,515,16.72,528,0,train,fold_1_test_benhur
727,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,94,108,3.1333,3.6,3.3667,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
728,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,102,116,3.4,3.8667,3.6333,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
729,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,110,124,3.6667,4.1333,3.9,49,3.2667,17.18,515,16.72,528,0,train,fold_1_test_benhur
730,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,118,132,3.9333,4.4,4.1667,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
731,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,126,140,4.2,4.6667,4.4333,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
732,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,134,148,4.4667,4.9333,4.7,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
733,data\labeled_safe\ecenaz_irregular_labeled.csv,ecenaz,irregular,4,data\raw\videos\Ecenaz\ecenaz_4_front.mp4,data\raw\videos\Ecenaz\ecenaz_4_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,142,156,4.7333,5.2,4.9667,48,3.2,17.18,515,16.72,528,0,train,fold_1_test_benhur
